class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
A,0.47554081678390503,0.5238393545150757,9.23844183375877e-08,0.0,0.4652794599533081,0.4901341199874878,-0.0009213888552039862,0.0,0.46179622411727905,0.45406025648117065,-0.0027827084995806217,0.0,0.4552890658378601,0.4275529384613037,-0.005346347112208605,0.0,0.4475618898868561,0.40762341022491455,-0.008475218899548054,0.0,0.46883684396743774,0.4507499635219574,-0.006637454964220524,0.0,0.46323397755622864,0.424394816160202,-0.01601457968354225,0.0,0.45374760031700134,0.4033106863498688,-0.023638417944312096,0.0,0.4446764588356018,0.3868532180786133,-0.028897996991872787,0.0,0.47102341055870056,0.45594462752342224,-0.011070184409618378,0.0,0.46793627738952637,0.427937388420105,-0.0197437833994627,0.0,0.4567983150482178,0.40571337938308716,-0.0259872954338789,0.0,0.4454047977924347,0.3892710208892822,-0.030502652749419212,0.0,0.47390565276145935,0.4647848904132843,-0.01567651331424713,0.0,0.4728245139122009,0.4372083246707916,-0.02341999113559723,0.0,0.46498632431030273,0.4169073700904846,-0.026945719495415688,0.0,0.45614930987358093,0.40216484665870667,-0.02913479506969452,0.0,0.4769105911254883,0.47856903076171875,-0.02040800265967846,0.0,0.479777067899704,0.4575176239013672,-0.02694667875766754,0.0,0.478126585483551,0.44115567207336426,-0.029189595952630043,0.0,0.47516244649887085,0.4284053444862366,-0.030532795935869217,0.0
A,0.6322348117828369,0.7157878875732422,-5.89643548210006e-07,0.0,0.5506486892700195,0.677629828453064,-0.023002777248620987,0.0,0.49883484840393066,0.582118034362793,-0.02300434187054634,0.0,0.48441281914711,0.48655638098716736,-0.024582557380199432,0.0,0.4646071493625641,0.42244505882263184,-0.020265750586986542,0.0,0.5315119624137878,0.5045823454856873,0.02808338776230812,0.0,0.5346469283103943,0.4442894458770752,-0.007607555948197842,0.0,0.5405365824699402,0.5169618725776672,-0.02690407820045948,0.0,0.5438165664672852,0.5506661534309387,-0.033169008791446686,0.0,0.5786493420600891,0.49702104926109314,0.0264569204300642,0.0,0.5768013596534729,0.42770370841026306,-0.013988561928272247,0.0,0.5772187113761902,0.524713397026062,-0.024800468236207962,0.0,0.5807504057884216,0.5497547388076782,-0.018943557515740395,0.0,0.6230285167694092,0.5001074075698853,0.01553082000464201,0.0,0.6237443089485168,0.4368196427822113,-0.028559986501932144,0.0,0.6176757216453552,0.5305449962615967,-0.0189221128821373,0.0,0.618632435798645,0.5570129752159119,0.0021276562474668026,0.0,0.668271541595459,0.5092247128486633,0.0024216449819505215,0.0,0.6648906469345093,0.4686116576194763,-0.019591255113482475,0.0,0.6549386382102966,0.536060631275177,-0.006412853021174669,0.0,0.6541760563850403,0.5577769875526428,0.011395208537578583,0.0
A,0.4919625520706177,0.5383616089820862,-7.849421024275216e-08,0.0,0.4861066937446594,0.5108925104141235,-0.0006194518064148724,0.0,0.4850867986679077,0.48176145553588867,-0.0014102472923696041,0.0,0.48134085536003113,0.46001049876213074,-0.002693907357752323,0.0,0.4785318374633789,0.44391122460365295,-0.003779191290959716,0.0,0.49878227710723877,0.4764089584350586,-0.001497503835707903,0.0,0.48648402094841003,0.4506338834762573,-0.008221625350415707,0.0,0.47379061579704285,0.4321635961532593,-0.014247911982238293,0.0,0.46187445521354675,0.41999825835227966,-0.018087094649672508,0.0,0.4969647228717804,0.4759821891784668,-0.0038728085346519947,0.0,0.4838923513889313,0.45039209723472595,-0.009236921556293964,0.0,0.47169217467308044,0.43340611457824707,-0.013949468731880188,0.0,0.4598379135131836,0.41981735825538635,-0.017349988222122192,0.0,0.493341863155365,0.47631436586380005,-0.006592786405235529,0.0,0.48196861147880554,0.45134079456329346,-0.011173439212143421,0.0,0.47091665863990784,0.4336005747318268,-0.013097169809043407,0.0,0.4597359597682953,0.41947758197784424,-0.014115816913545132,0.0,0.4881240725517273,0.4786505401134491,-0.009466268122196198,0.0,0.48083749413490295,0.455740749835968,-0.013109518215060234,0.0,0.4737999141216278,0.44045647978782654,-0.013631068170070648,0.0,0.4661404490470886,0.42814964056015015,-0.013477385975420475,0.0
A,0.48963698744773865,0.5188001394271851,-1.7452842726584095e-08,0.0,0.4929230809211731,0.5027632713317871,-0.007624531164765358,0.0,0.49257394671440125,0.4798300564289093,-0.011667855083942413,0.0,0.4867520332336426,0.46100643277168274,-0.014519825577735901,0.0,0.4817593991756439,0.4467158317565918,-0.016950000077486038,0.0,0.4992081820964813,0.4694420397281647,-0.010655969381332397,0.0,0.48736467957496643,0.44582638144493103,-0.01919497363269329,0.0,0.4756682217121124,0.42933425307273865,-0.025473682209849358,0.0,0.46478936076164246,0.41873958706855774,-0.029179660603404045,0.0,0.492715060710907,0.46802055835723877,-0.009506168775260448,0.0,0.4809528589248657,0.4458003044128418,-0.01724126562476158,0.0,0.47024786472320557,0.42994213104248047,-0.02209392376244068,0.0,0.4600447714328766,0.4174824357032776,-0.02508089505136013,0.0,0.4856135845184326,0.467672735452652,-0.008996403776109219,0.0,0.47496822476387024,0.4453810155391693,-0.01585415005683899,0.0,0.46540379524230957,0.4292294383049011,-0.018436934798955917,0.0,0.4558822810649872,0.4165584444999695,-0.019381720572710037,0.0,0.47851553559303284,0.46884921193122864,-0.009009226225316525,0.0,0.4710226058959961,0.44912099838256836,-0.014730087481439114,0.0,0.46477168798446655,0.4350065588951111,-0.0165181215852499,0.0,0.45849958062171936,0.4234161972999573,-0.016892796382308006,0.0
A,0.48730888962745667,0.54546719789505,2.323825754046993e-08,0.0,0.48297354578971863,0.5215097069740295,-0.007148505188524723,0.0,0.48156505823135376,0.4909394681453705,-0.01137548964470625,0.0,0.4759822189807892,0.46641841530799866,-0.014728588052093983,0.0,0.4702756106853485,0.4459995627403259,-0.017752589657902718,0.0,0.4913158416748047,0.48871174454689026,-0.013229242525994778,0.0,0.48345452547073364,0.455949604511261,-0.0238322913646698,0.0,0.47275421023368835,0.43275755643844604,-0.031212853267788887,0.0,0.4617772698402405,0.41708123683929443,-0.0354921817779541,0.0,0.48869678378105164,0.48919376730918884,-0.013212606310844421,0.0,0.4822906255722046,0.45639002323150635,-0.02316085435450077,0.0,0.471840500831604,0.4331103265285492,-0.029069602489471436,0.0,0.46064290404319763,0.415926069021225,-0.032626643776893616,0.0,0.4858650267124176,0.4893072545528412,-0.013690782710909843,0.0,0.48008355498313904,0.4578026533126831,-0.02192949876189232,0.0,0.47024327516555786,0.43522903323173523,-0.024638304486870766,0.0,0.4590805172920227,0.4187006950378418,-0.025401128455996513,0.0,0.4824078679084778,0.4899734556674957,-0.014660452492535114,0.0,0.4780173599720001,0.4634586572647095,-0.020891375839710236,0.0,0.4721674919128418,0.444623202085495,-0.022508809342980385,0.0,0.4646356701850891,0.4303489327430725,-0.022792819887399673,0.0
A,0.6268689632415771,0.7099270224571228,-6.146673854345863e-07,0.0,0.5459508895874023,0.6785330772399902,-0.0237556304782629,0.0,0.4928155541419983,0.5817934274673462,-0.026015624403953552,0.0,0.4799542725086212,0.48510581254959106,-0.029557183384895325,0.0,0.46144941449165344,0.4215596914291382,-0.027426233515143394,0.0,0.5255788564682007,0.5061123371124268,0.01803920418024063,0.0,0.5282462239265442,0.43989092111587524,-0.017932672053575516,0.0,0.5348337888717651,0.5135650038719177,-0.03600917011499405,0.0,0.5370171666145325,0.5504088401794434,-0.0414205864071846,0.0,0.5717403292655945,0.4987832307815552,0.01621980220079422,0.0,0.5694929361343384,0.42859864234924316,-0.021321222186088562,0.0,0.570838451385498,0.5238574147224426,-0.02877710573375225,0.0,0.5723699331283569,0.5502238273620605,-0.022246219217777252,0.0,0.6163625717163086,0.5007333159446716,0.005520924925804138,0.0,0.6158510446548462,0.42982742190361023,-0.0354357585310936,0.0,0.6120986342430115,0.5231706500053406,-0.022768758237361908,0.0,0.6126510500907898,0.5542449355125427,-0.0014907908625900745,0.0,0.6617689728736877,0.509918749332428,-0.007616361603140831,0.0,0.657353937625885,0.46538543701171875,-0.029155761003494263,0.0,0.6495689749717712,0.532301127910614,-0.015505863353610039,0.0,0.6494463086128235,0.5579915642738342,0.001818138174712658,0.0
A,0.6383854150772095,0.71125328540802,-6.020790692673472e-07,0.0,0.5581209063529968,0.6780076026916504,-0.020051144063472748,0.0,0.5051414966583252,0.5851491093635559,-0.020937345921993256,0.0,0.49311766028404236,0.49050071835517883,-0.0237541776150465,0.0,0.4787333309650421,0.4271249771118164,-0.021227074787020683,0.0,0.5423825979232788,0.5084294080734253,0.021762996912002563,0.0,0.5457953214645386,0.4444059133529663,-0.011185823939740658,0.0,0.5492126941680908,0.5199728012084961,-0.02816864103078842,0.0,0.5512419939041138,0.559033989906311,-0.033338580280542374,0.0,0.5872065424919128,0.5016320943832397,0.019139772281050682,0.0,0.5868045091629028,0.434195876121521,-0.01637694053351879,0.0,0.5852893590927124,0.5274204611778259,-0.02455645054578781,0.0,0.5864713191986084,0.5565019249916077,-0.019319428130984306,0.0,0.6295313239097595,0.505476176738739,0.008311714045703411,0.0,0.6313167214393616,0.440150648355484,-0.02941637672483921,0.0,0.6252278685569763,0.5299767851829529,-0.017333125695586205,0.0,0.6256011128425598,0.5620883703231812,0.002567438641563058,0.0,0.6732568144798279,0.514685869216919,-0.004595346283167601,0.0,0.6692842841148376,0.47103995084762573,-0.022459503263235092,0.0,0.6612708568572998,0.5352764129638672,-0.00789391528815031,0.0,0.6614331603050232,0.5599158406257629,0.009192487224936485,0.0
A,0.6467223167419434,0.7342942357063293,-5.774528517576982e-07,0.0,0.5624911189079285,0.6896383166313171,-0.02289232239127159,0.0,0.5141730904579163,0.5935462117195129,-0.023384427651762962,0.0,0.5047747492790222,0.49814778566360474,-0.025791924446821213,0.0,0.4910140335559845,0.4314190745353699,-0.02241118624806404,0.0,0.551584005355835,0.522635817527771,0.030390921980142593,0.0,0.5519543886184692,0.4553956985473633,-0.001754328259266913,0.0,0.5555989146232605,0.5292440056800842,-0.019287463277578354,0.0,0.5593987703323364,0.5691394805908203,-0.024230021983385086,0.0,0.5983540415763855,0.5160497426986694,0.03059757873415947,0.0,0.5950929522514343,0.4430093765258789,-0.005793599411845207,0.0,0.5924227833747864,0.5398585796356201,-0.015511410310864449,0.0,0.596500813961029,0.5719494819641113,-0.00966461282223463,0.0,0.6420783996582031,0.5217954516410828,0.02170759253203869,0.0,0.641061544418335,0.4465221166610718,-0.018614763393998146,0.0,0.6326030492782593,0.540364682674408,-0.008470099419355392,0.0,0.6368299722671509,0.5785572528839111,0.01245215255767107,0.0,0.6870062947273254,0.5349351763725281,0.010657955892384052,0.0,0.6799566745758057,0.48587819933891296,-0.009956524707376957,0.0,0.6682997941970825,0.5517450571060181,0.0025859384331852198,0.0,0.671133279800415,0.5810163021087646,0.01986701972782612,0.0
A,0.652691662311554,0.744550347328186,-5.489073942044342e-07,0.0,0.5640135407447815,0.6937203407287598,-0.02077796682715416,0.0,0.5172173380851746,0.6014414429664612,-0.01834787242114544,0.0,0.5094971060752869,0.5032211542129517,-0.018168050795793533,0.0,0.4946242570877075,0.4354560971260071,-0.010763105936348438,0.0,0.5549642443656921,0.5265220403671265,0.04617826268076897,0.0,0.5586246252059937,0.4587249159812927,0.014297273010015488,0.0,0.5606744885444641,0.5353599786758423,-0.006467794068157673,0.0,0.5632210969924927,0.5745715498924255,-0.012908383272588253,0.0,0.601393461227417,0.5227099061012268,0.04809492081403732,0.0,0.5997449159622192,0.4495221674442291,0.012733249925076962,0.0,0.5969927906990051,0.5473636388778687,-0.0016721466090530157,0.0,0.6004675626754761,0.5750961899757385,0.0012024277821183205,0.0,0.6438230872154236,0.5275481343269348,0.040383707731962204,0.0,0.6448803544044495,0.45336034893989563,0.002722651930525899,0.0,0.6354445219039917,0.5461102724075317,0.010072448290884495,0.0,0.6396347880363464,0.5792304277420044,0.02916458435356617,0.0,0.6870124340057373,0.5355719327926636,0.03055684082210064,0.0,0.6824848055839539,0.48553669452667236,0.016298025846481323,0.0,0.6686673164367676,0.5506791472434998,0.030613182112574577,0.0,0.6707915663719177,0.577295184135437,0.04882638156414032,0.0
A,0.6504350900650024,0.7431491613388062,-5.554022664000513e-07,0.0,0.5649666786193848,0.694389820098877,-0.022061893716454506,0.0,0.5165462493896484,0.5998483896255493,-0.02158779464662075,0.0,0.5067527890205383,0.5026205778121948,-0.02328055165708065,0.0,0.4942455291748047,0.43274909257888794,-0.018240194767713547,0.0,0.5525016784667969,0.5261022448539734,0.038286980241537094,0.0,0.5550028085708618,0.45949992537498474,0.005627150181680918,0.0,0.5576344132423401,0.5354660153388977,-0.013623655773699284,0.0,0.5615020394325256,0.5754507780075073,-0.019442949444055557,0.0,0.599032461643219,0.5198957324028015,0.038705576211214066,0.0,0.5971665382385254,0.4477883577346802,0.002333945594727993,0.0,0.594049334526062,0.5444996953010559,-0.00920219998806715,0.0,0.5982494950294495,0.5738884210586548,-0.004442090168595314,0.0,0.6422193050384521,0.5263172388076782,0.029498983174562454,0.0,0.6441048383712769,0.45408308506011963,-0.009550756774842739,0.0,0.6342114210128784,0.5448853969573975,-0.0005081159761175513,0.0,0.6373879909515381,0.5781086683273315,0.019427869468927383,0.0,0.686735987663269,0.5378493666648865,0.017980683594942093,0.0,0.683106541633606,0.49074918031692505,0.0007481193169951439,0.0,0.6700615882873535,0.5538064241409302,0.014055592007935047,0.0,0.6718547344207764,0.5782603025436401,0.03138621523976326,0.0
